URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/body-site,5.0.0,draft,"2.16.840.1.113883.4.642.3.653,2.16.840.1.113883.4.642.2.78,2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/ee-vris-observation-education-level,StructureDefinition/ee-vris-procedure-oocyte-retrieval,StructureDefinition/ee-vris-procedure-destruction,StructureDefinition/ee-vris-procedure-fertilization,StructureDefinition/ee-vris-cause-of-death,StructureDefinition/ee-vris-observation-obstetric-history,StructureDefinition/ee-vris-observation-marital-status,StructureDefinition/ee-vris-observation-stimulation-protocol,StructureDefinition/ee-vris-observation-waist,StructureDefinition/ee-vris-observation-blood-group,StructureDefinition/ee-vris-observation-clinical-pregnancy,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-observation-physical-appearance,StructureDefinition/ee-vris-observation-fetus-reduction,StructureDefinition/ee-vris-observation-birth-weight,StructureDefinition/ee-vris-observation-weight,StructureDefinition/ee-vris-procedure-embryo-transfer,StructureDefinition/ee-vris-observation-neonatal-intensive-care,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-observation-prenatal-care-discontinued,StructureDefinition/ee-vris-observation-fertilization-counts,StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-observation-attempting-to-concieve,StructureDefinition/ee-vris-observation-embryo-lifecycle-counts,StructureDefinition/ee-vris-observation-stimulation-protocol-embryo,StructureDefinition/ee-vris-procedure-insemination,StructureDefinition/ee-vris-procedure-pgt,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-observation-prior-fertility-treatment,StructureDefinition/ee-vris-observation-biochemical-pregnancy,StructureDefinition/ee-vris-observation-tobacco-use,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-procedure-donation,StructureDefinition/ee-vris-observation-pregnancy-outcome,StructureDefinition/ee-vris-procedure-cryopreservation,StructureDefinition/ee-vris-procedure,StructureDefinition/ee-vris-observation-height","SCT"
http://hl7.org/fhir/ValueSet/care-plan-activity-performed,5.0.0,draft,"2.16.840.1.113883.4.642.3.3000",CarePlanActivityPerformed,Care Plan Activity Performed,"Example codes indicating the care plan activity that was performed. Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/ee-vris-care-plan","SCT"
http://hl7.org/fhir/ValueSet/care-plan-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.136,2.16.840.1.113883.4.642.2.67,2.16.840.1.113883.4.642.3.148",CarePlanCategory,Care Plan Category,"Example codes indicating the category a care plan falls within.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/ee-vris-care-plan","SCT"
http://hl7.org/fhir/ValueSet/care-plan-intent,5.0.0,draft,"2.16.840.1.113883.4.642.3.150,2.16.840.1.113883.4.642.3.141",CarePlanIntent,Care Plan Intent,"Codes indicating the degree of authority/intentionality associated with a care plan.","StructureDefinition/ee-vris-care-plan","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/clinical-findings,5.0.0,draft,"2.16.840.1.113883.4.642.3.232,2.16.840.1.113883.4.642.3.227,2.16.840.1.113883.4.642.2.115",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death,StructureDefinition/ee-vris-care-plan","SCT"
http://hl7.org/fhir/ValueSet/condition-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.153,2.16.840.1.113883.4.642.3.162,2.16.840.1.113883.4.642.2.73",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,5.0.0,draft,"2.16.840.1.113883.4.642.3.155,2.16.840.1.113883.4.642.3.164,2.16.840.1.113883.4.642.2.74",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death","THO"
http://hl7.org/fhir/ValueSet/condition-code,5.0.0,draft,"2.16.840.1.113883.4.642.3.161,2.16.840.1.113883.4.642.2.72,2.16.840.1.113883.4.642.3.152",ConditionProblemDiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-procedure-oocyte-retrieval,StructureDefinition/ee-vris-procedure-destruction,StructureDefinition/ee-vris-procedure-fertilization,StructureDefinition/ee-vris-procedure-insemination,StructureDefinition/ee-vris-procedure-pgt,StructureDefinition/ee-vris-procedure-embryo-transfer,StructureDefinition/ee-vris-episode-of-care-pregnancy,StructureDefinition/ee-vris-episode-of-care,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-procedure-donation,StructureDefinition/ee-vris-encounter,StructureDefinition/ee-vris-procedure-cryopreservation,StructureDefinition/ee-vris-procedure","SCT"
http://hl7.org/fhir/ValueSet/condition-severity,5.0.0,draft,"2.16.840.1.113883.4.642.3.168,2.16.840.1.113883.4.642.2.76,2.16.840.1.113883.4.642.3.159",ConditionDiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,5.0.0,draft,"2.16.840.1.113883.4.642.3.161,2.16.840.1.113883.4.642.3.170,2.16.840.1.113883.4.642.2.408",ConditionStage,Condition Stage,"Value set for stages of cancer and other conditions.","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.157,2.16.840.1.113883.4.642.2.75,2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,Condition Verification Status,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/ee-vris-condition-treatment-complication,StructureDefinition/ee-vris-condition-pregnancy,StructureDefinition/ee-vris-condition-fertility-indication-male,StructureDefinition/ee-vris-condition-comorbidity,StructureDefinition/ee-vris-condition-birth-defect,StructureDefinition/ee-vris-condition-donor-genetic-finding,StructureDefinition/ee-vris-condition-fertility-indication-female,StructureDefinition/ee-vris-cause-of-death","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,5.0.0,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/ee-vris-recipient,StructureDefinition/ee-vris-patient-child-unknown-id,StructureDefinition/ee-vris-donor-anonymous,StructureDefinition/ee-vris-patient-child,StructureDefinition/ee-vris-donor","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/contact-point-use,5.0.0,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/ee-vris-recipient,StructureDefinition/ee-vris-patient-child-unknown-id,StructureDefinition/ee-vris-donor-anonymous,StructureDefinition/ee-vris-patient-child,StructureDefinition/ee-vris-donor","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/coverage-class,5.0.0,draft,"2.16.840.1.113883.4.642.3.1009",CoverageClassCodes,Coverage Class Codes,"This value set includes Coverage Class codes.","StructureDefinition/ee-vris-coverage","THO"
http://hl7.org/fhir/ValueSet/coverage-copay-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.527",CoverageCopayTypeCodes,Coverage Copay Type Codes,"This value set includes sample Coverage Copayment Type codes.","StructureDefinition/ee-vris-coverage","THO"
http://hl7.org/fhir/ValueSet/coverage-financial-exception,5.0.0,draft,"2.16.840.1.113883.4.642.3.1328",ExampleCoverageFinancialExceptionCodes,Example Coverage Financial Exception Codes,"This value set includes Example Coverage Financial Exception Codes.","StructureDefinition/ee-vris-coverage","THO"
http://hl7.org/fhir/ValueSet/coverage-kind,5.0.0,draft,"2.16.840.1.113883.4.642.3.3244",Kind,Kind,"The kind of coverage: insurance, selfpay or other.","StructureDefinition/ee-vris-coverage","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/coverage-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.520,2.16.840.1.113883.4.642.3.514",CoverageTypeAndSelfPayCodes,Coverage Type and Self-Pay Codes,"This value set includes Coverage Type codes.","StructureDefinition/ee-vris-coverage","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,5.0.0,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,Data Absent Reason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/ee-vris-observation-education-level,StructureDefinition/ee-vris-observation-attempting-to-concieve,StructureDefinition/ee-vris-observation-embryo-lifecycle-counts,StructureDefinition/ee-vris-observation-stimulation-protocol-embryo,StructureDefinition/ee-vris-observation-obstetric-history,StructureDefinition/ee-vris-observation-marital-status,StructureDefinition/ee-vris-observation-stimulation-protocol,StructureDefinition/ee-vris-observation-waist,StructureDefinition/ee-vris-observation-clinical-pregnancy,StructureDefinition/ee-vris-observation-prior-fertility-treatment,StructureDefinition/ee-vris-observation-blood-group,StructureDefinition/ee-vris-observation-physical-appearance,StructureDefinition/ee-vris-observation-weight,StructureDefinition/ee-vris-observation-fetus-reduction,StructureDefinition/ee-vris-observation-birth-weight,StructureDefinition/ee-vris-observation-neonatal-intensive-care,StructureDefinition/ee-vris-observation-biochemical-pregnancy,StructureDefinition/ee-vris-observation-tobacco-use,StructureDefinition/ee-vris-observation-pregnancy-outcome,StructureDefinition/ee-vris-observation-prenatal-care-discontinued,StructureDefinition/ee-vris-observation-height,StructureDefinition/ee-vris-observation-fertilization-counts","THO"
http://hl7.org/fhir/ValueSet/device-action,5.0.0,draft,"2.16.840.1.113883.4.642.3.425,2.16.840.1.113883.4.642.2.236,2.16.840.1.113883.4.642.3.416",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/ee-vris-procedure-embryo-transfer,StructureDefinition/ee-vris-procedure-oocyte-retrieval,StructureDefinition/ee-vris-procedure-destruction,StructureDefinition/ee-vris-procedure-fertilization,StructureDefinition/ee-vris-procedure-donation,StructureDefinition/ee-vris-procedure-insemination,StructureDefinition/ee-vris-procedure-cryopreservation,StructureDefinition/ee-vris-procedure,StructureDefinition/ee-vris-procedure-pgt","SCT"
http://hl7.org/fhir/ValueSet/device-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.1376",DeviceType,Device Type,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/ee-vris-procedure-embryo-transfer,StructureDefinition/ee-vris-procedure-oocyte-retrieval,StructureDefinition/ee-vris-procedure-destruction,StructureDefinition/ee-vris-procedure-fertilization,StructureDefinition/ee-vris-procedure-donation,StructureDefinition/ee-vris-procedure-insemination,StructureDefinition/ee-vris-procedure-cryopreservation,StructureDefinition/ee-vris-procedure,StructureDefinition/ee-vris-procedure-pgt","SCT,hl7.terminology.r5,Other"
http://hl7.org/fhir/ValueSet/encounter-admit-source,5.0.0,draft,"2.16.840.1.113883.4.642.3.257,2.16.840.1.113883.4.642.2.144,2.16.840.1.113883.4.642.3.252",AdmitSource,Admit Source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/ee-vris-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-diagnosis-use,5.0.0,draft,"2.16.840.1.113883.4.642.4.3321",EncounterDiagnosisUse,Encounter Diagnosis Use,"What a specific Encounter/EpisodeOfCare `diagnosis.condition` is to be used for.","StructureDefinition/ee-vris-episode-of-care-pregnancy,StructureDefinition/ee-vris-episode-of-care,StructureDefinition/ee-vris-encounter","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/encounter-diet,5.0.0,draft,"2.16.840.1.113883.4.642.3.255,2.16.840.1.113883.4.642.2.142,2.16.840.1.113883.4.642.3.250",EncounterDiet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/ee-vris-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-discharge-disposition,5.0.0,draft,"2.16.840.1.113883.4.642.3.254,2.16.840.1.113883.4.642.2.145,2.16.840.1.113883.4.642.3.259",DischargeDisposition,Discharge Disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","StructureDefinition/ee-vris-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.257,2.16.840.1.113883.4.642.2.147,2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,Encounter Location Status,"The status of the location.","StructureDefinition/ee-vris-encounter","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.245,2.16.840.1.113883.4.642.2.139,2.16.840.1.113883.4.642.3.250",ParticipantType,Participant Type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/ee-vris-encounter","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.256,2.16.840.1.113883.4.642.2.146,2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/ee-vris-episode-of-care-pregnancy,StructureDefinition/ee-vris-episode-of-care,StructureDefinition/ee-vris-encounter","SCT"
